text,category
Rs.3470.41 Dr. from A/C XXXXXXXX and Cr. to FORTIS. Ref:398536948942. AvlBal:Rs36053.52.,Health
Rs.4382.46 Dr. from A/C XXXXXXXX and Cr. to BEHROUZ BIRYANI. Ref:784739623714. AvlBal:Rs10909.54.,Food & Dining
Rs.2632.78 Dr. from A/C XXXXXXXX and Cr. to EVENT BOOKING. Ref:491866139171. AvlBal:Rs2243.1.,Entertainment
Rs.4060.6 Dr. from A/C XXXXXXXX and Cr. to UDEMY. Ref:851115434587. AvlBal:Rs3221.81.,Education
Rs.2363.96 Dr. from A/C XXXXXXXX and Cr. to LAB TEST. Ref:376814733411. AvlBal:Rs15682.21.,Health
Rs.1743.61 Dr. from A/C XXXXXXXX and Cr. to BSNL. Ref:701636377262. AvlBal:Rs23406.35.,Bills & Utilities
Rs.2543.36 Dr. from A/C XXXXXXXX and Cr. to A2B. Ref:724549143832. AvlBal:Rs2260.17.,Food & Dining
Rs.4433.35 Dr. from A/C XXXXXXXX and Cr. to SARAVANA BHAVAN. Ref:104841389127. AvlBal:Rs37411.19.,Food & Dining
Rs.4356.38 Dr. from A/C XXXXXXXX and Cr. to NILGIRIS. Ref:273697229426. AvlBal:Rs5964.41.,Groceries
Rs.3780.62 Dr. from A/C XXXXXXXX and Cr. to AIIMS. Ref:162835199247. AvlBal:Rs44959.74.,Health
Rs.1429.9 Dr. from A/C XXXXXXXX and Cr. to HALDIRAMS. Ref:971846694014. AvlBal:Rs45634.57.,Food & Dining
Rs.1960.37 Dr. from A/C XXXXXXXX and Cr. to BESCOM. Ref:212431251736. AvlBal:Rs5290.82.,Bills & Utilities
Rs.978.96 Dr. from A/C XXXXXXXX and Cr. to SCALER. Ref:561895726163. AvlBal:Rs7476.51.,Education
Rs.123.34 Dr. from A/C XXXXXXXX and Cr. to CASH WITHDRAWAL. Ref:457867490087. AvlBal:Rs27409.12.,Other
Rs.1080.05 Dr. from A/C XXXXXXXX and Cr. to WESTSIDE. Ref:345049907240. AvlBal:Rs45564.71.,Shopping
Rs.397.96 Dr. from A/C XXXXXXXX and Cr. to VI. Ref:946607227891. AvlBal:Rs27694.62.,Bills & Utilities
Rs.3727.42 Dr. from A/C XXXXXXXX and Cr. to SIP PAYMENT. Ref:493907876638. AvlBal:Rs31776.26.,Investment
Rs.1690.71 Dr. from A/C XXXXXXXX and Cr. to BEHROUZ BIRYANI. Ref:913764266632. AvlBal:Rs4895.48.,Food & Dining
Rs.939.34 Dr. from A/C XXXXXXXX and Cr. to DOCTOR CONSULT. Ref:856338046214. AvlBal:Rs27855.85.,Health
Rs.4110.48 Dr. from A/C XXXXXXXX and Cr. to CROMA. Ref:866303163784. AvlBal:Rs30825.67.,Shopping
Rs.1577.75 Dr. from A/C XXXXXXXX and Cr. to MEDICAL STORE. Ref:325884464735. AvlBal:Rs41287.72.,Health
Rs.47.51 Dr. from A/C XXXXXXXX and Cr. to APOLLO PHARMACY. Ref:105349863024. AvlBal:Rs12202.69.,Health
Rs.104.78 Dr. from A/C XXXXXXXX and Cr. to BANK CHARGES. Ref:478017814583. AvlBal:Rs19513.48.,Other
Rs.2747.72 Dr. from A/C XXXXXXXX and Cr. to RAPIDO. Ref:954065499441. AvlBal:Rs38318.94.,Transport
Rs.2754.31 Dr. from A/C XXXXXXXX and Cr. to KFC. Ref:525011838544. AvlBal:Rs22016.18.,Food & Dining
Rs.3602.82 Dr. from A/C XXXXXXXX and Cr. to CAB PAYMENT. Ref:319856822934. AvlBal:Rs17583.3.,Transport
Rs.4758.53 Dr. from A/C XXXXXXXX and Cr. to STREAMING. Ref:812462416910. AvlBal:Rs19485.86.,Entertainment
Rs.467.73 Dr. from A/C XXXXXXXX and Cr. to TOLL PAYMENT. Ref:422324051125. AvlBal:Rs7537.25.,Transport
Rs.140.39 Dr. from A/C XXXXXXXX and Cr. to BOOKMYSHOW. Ref:420852304381. AvlBal:Rs37201.65.,Entertainment
Rs.4968.75 Dr. from A/C XXXXXXXX and Cr. to HP PETROL. Ref:254976791154. AvlBal:Rs41073.86.,Transport
Rs.2699.82 Dr. from A/C XXXXXXXX and Cr. to DMART. Ref:736175436438. AvlBal:Rs37477.14.,Groceries
Rs.2305.49 Dr. from A/C XXXXXXXX and Cr. to RELIANCE DIGITAL. Ref:449674567443. AvlBal:Rs27363.65.,Shopping
Rs.1830.36 Dr. from A/C XXXXXXXX and Cr. to KFC. Ref:822052610099. AvlBal:Rs37240.18.,Food & Dining
Rs.3985.06 Dr. from A/C XXXXXXXX and Cr. to AIIMS. Ref:308324576699. AvlBal:Rs5835.73.,Health
Rs.2191.74 Dr. from A/C XXXXXXXX and Cr. to UDEMY. Ref:895532634959. AvlBal:Rs26216.83.,Education
Rs.1932.19 Dr. from A/C XXXXXXXX and Cr. to APOLLO HOSPITALS. Ref:311787538714. AvlBal:Rs20081.89.,Health
Rs.866.98 Dr. from A/C XXXXXXXX and Cr. to UNKNOWN MERCHANT. Ref:584148273665. AvlBal:Rs23742.3.,Other
Rs.2997.5 Dr. from A/C XXXXXXXX and Cr. to MISC. Ref:500851324307. AvlBal:Rs1267.51.,Other
Rs.2332.14 Dr. from A/C XXXXXXXX and Cr. to TATA CLIQ. Ref:319581354032. AvlBal:Rs13643.83.,Shopping
Rs.2196.13 Dr. from A/C XXXXXXXX and Cr. to MEESHO. Ref:434704935190. AvlBal:Rs38678.59.,Shopping
Rs.309.35 Dr. from A/C XXXXXXXX and Cr. to MOVIE TICKET. Ref:876129484945. AvlBal:Rs40348.6.,Entertainment
Rs.4507.19 Dr. from A/C XXXXXXXX and Cr. to FAMILY TRANSFER. Ref:269991198094. AvlBal:Rs6517.28.,Other
Rs.4304.85 Dr. from A/C XXXXXXXX and Cr. to FORTIS. Ref:343743469677. AvlBal:Rs45649.02.,Health
Rs.3428.17 Dr. from A/C XXXXXXXX and Cr. to NETFLIX. Ref:789125273089. AvlBal:Rs1297.62.,Entertainment
Rs.581.81 Dr. from A/C XXXXXXXX and Cr. to TRADING. Ref:199327584328. AvlBal:Rs9796.12.,Investment
Rs.1915.62 Dr. from A/C XXXXXXXX and Cr. to LOCAL KIRANA STORE. Ref:929597113964. AvlBal:Rs20234.65.,Groceries
Rs.4614.47 Dr. from A/C XXXXXXXX and Cr. to CAFE COFFEE DAY. Ref:530920555237. AvlBal:Rs26116.31.,Food & Dining
Rs.929.73 Dr. from A/C XXXXXXXX and Cr. to COURSERA. Ref:468026327662. AvlBal:Rs49455.89.,Education
Rs.2880.41 Dr. from A/C XXXXXXXX and Cr. to ATM WITHDRAWAL. Ref:637889614689. AvlBal:Rs23909.13.,Other
Rs.1834.41 Dr. from A/C XXXXXXXX and Cr. to RELIANCE TRENDS. Ref:377511674596. AvlBal:Rs16782.03.,Shopping
Rs.2041.56 Dr. from A/C XXXXXXXX and Cr. to ELECTRICITY RECHARGE. Ref:605592926679. AvlBal:Rs12907.08.,Bills & Utilities
Rs.2068.59 Dr. from A/C XXXXXXXX and Cr. to DMART. Ref:769402922426. AvlBal:Rs25546.2.,Groceries
Rs.2388.0 Dr. from A/C XXXXXXXX and Cr. to DISNEY HOTSTAR. Ref:467382499001. AvlBal:Rs1889.3.,Entertainment
Rs.3082.4 Dr. from A/C XXXXXXXX and Cr. to INOX. Ref:614436619557. AvlBal:Rs21457.93.,Entertainment
Rs.2647.32 Dr. from A/C XXXXXXXX and Cr. to MEDICAL STORE. Ref:705524482949. AvlBal:Rs32152.47.,Health
Rs.2419.84 Dr. from A/C XXXXXXXX and Cr. to REDBUS. Ref:328511771426. AvlBal:Rs9883.88.,Transport
Rs.849.05 Dr. from A/C XXXXXXXX and Cr. to BHARAT PETROLEUM. Ref:249030215518. AvlBal:Rs30043.59.,Transport
Rs.2611.89 Dr. from A/C XXXXXXXX and Cr. to AIRTEL. Ref:957234414658. AvlBal:Rs36229.74.,Bills & Utilities
Rs.2048.03 Dr. from A/C XXXXXXXX and Cr. to WESTSIDE. Ref:804300647445. AvlBal:Rs45407.86.,Shopping
Rs.3131.97 Dr. from A/C XXXXXXXX and Cr. to HEALTHCARE. Ref:424250626624. AvlBal:Rs49658.19.,Health
Rs.4106.77 Dr. from A/C XXXXXXXX and Cr. to MISC. Ref:510824975930. AvlBal:Rs10120.52.,Other
Rs.4527.35 Dr. from A/C XXXXXXXX and Cr. to BLOOD TEST. Ref:565076380368. AvlBal:Rs18909.25.,Health
Rs.1284.29 Dr. from A/C XXXXXXXX and Cr. to WATER BOARD. Ref:767671285942. AvlBal:Rs47067.7.,Bills & Utilities
Rs.2518.35 Dr. from A/C XXXXXXXX and Cr. to NILGIRIS. Ref:993064654026. AvlBal:Rs32113.54.,Groceries
Rs.2187.36 Dr. from A/C XXXXXXXX and Cr. to 1MG. Ref:882938482862. AvlBal:Rs2974.17.,Health
Rs.4665.05 Dr. from A/C XXXXXXXX and Cr. to REVERSAL. Ref:392253088194. AvlBal:Rs7661.4.,Other
Rs.4367.51 Dr. from A/C XXXXXXXX and Cr. to FLIPKART. Ref:857519797961. AvlBal:Rs26789.7.,Shopping
Rs.2400.95 Dr. from A/C XXXXXXXX and Cr. to METRO RAIL. Ref:405090787705. AvlBal:Rs31659.0.,Transport
Rs.1419.22 Dr. from A/C XXXXXXXX and Cr. to SUN NXT. Ref:632512186319. AvlBal:Rs17193.33.,Entertainment
Rs.2599.56 Dr. from A/C XXXXXXXX and Cr. to TOPPR. Ref:711755759918. AvlBal:Rs29565.46.,Education
Rs.3407.94 Dr. from A/C XXXXXXXX and Cr. to MOBILE RECHARGE. Ref:218324245766. AvlBal:Rs26066.0.,Bills & Utilities
Rs.912.74 Dr. from A/C XXXXXXXX and Cr. to GOVERNMENT HOSPITAL. Ref:812959128047. AvlBal:Rs25876.45.,Health
Rs.718.33 Dr. from A/C XXXXXXXX and Cr. to UPGRAD. Ref:811711648901. AvlBal:Rs12817.38.,Education
Rs.1074.06 Dr. from A/C XXXXXXXX and Cr. to IRCTC. Ref:863953407715. AvlBal:Rs18885.29.,Transport
Rs.2981.64 Dr. from A/C XXXXXXXX and Cr. to DINING. Ref:884848511667. AvlBal:Rs32650.11.,Food & Dining
Rs.1175.31 Dr. from A/C XXXXXXXX and Cr. to FRESHMENU. Ref:288487581213. AvlBal:Rs11898.76.,Food & Dining
Rs.2660.36 Dr. from A/C XXXXXXXX and Cr. to STREAMING. Ref:501534968752. AvlBal:Rs2046.52.,Entertainment
Rs.2465.24 Dr. from A/C XXXXXXXX and Cr. to CASH WITHDRAWAL. Ref:267612570251. AvlBal:Rs3133.4.,Other
Rs.1589.55 Dr. from A/C XXXXXXXX and Cr. to WYNK MUSIC. Ref:849459515103. AvlBal:Rs6314.98.,Entertainment
Rs.657.13 Dr. from A/C XXXXXXXX and Cr. to DOCTOR CONSULT. Ref:417981926697. AvlBal:Rs12957.99.,Health
Rs.3516.68 Dr. from A/C XXXXXXXX and Cr. to CLINIC VISIT. Ref:775421935715. AvlBal:Rs20056.74.,Health
Rs.4460.19 Dr. from A/C XXXXXXXX and Cr. to POS GROCERY. Ref:564603717928. AvlBal:Rs37426.66.,Groceries
Rs.2722.62 Dr. from A/C XXXXXXXX and Cr. to INVESTMENT. Ref:409364448208. AvlBal:Rs23719.04.,Investment
Rs.4442.59 Dr. from A/C XXXXXXXX and Cr. to PPF DEPOSIT. Ref:420162498632. AvlBal:Rs17402.8.,Investment
Rs.3949.06 Dr. from A/C XXXXXXXX and Cr. to LIFESTYLE. Ref:216634098314. AvlBal:Rs10918.47.,Shopping
Rs.3675.89 Dr. from A/C XXXXXXXX and Cr. to MX PLAYER. Ref:148393261366. AvlBal:Rs19162.86.,Entertainment
Rs.3275.88 Dr. from A/C XXXXXXXX and Cr. to PVR CINEMAS. Ref:703532410646. AvlBal:Rs25526.76.,Entertainment
Rs.4134.27 Dr. from A/C XXXXXXXX and Cr. to MISC. Ref:794800540854. AvlBal:Rs23787.91.,Other
Rs.1369.92 Dr. from A/C XXXXXXXX and Cr. to TOPPR. Ref:363433133452. AvlBal:Rs27227.25.,Education
Rs.1136.03 Dr. from A/C XXXXXXXX and Cr. to IKEA. Ref:840206599595. AvlBal:Rs16172.92.,Shopping
Rs.1709.58 Dr. from A/C XXXXXXXX and Cr. to IPO APPLICATION. Ref:410613801658. AvlBal:Rs36551.99.,Investment
Rs.283.32 Dr. from A/C XXXXXXXX and Cr. to DTH RECHARGE. Ref:856356715030. AvlBal:Rs49824.63.,Bills & Utilities
Rs.3845.54 Dr. from A/C XXXXXXXX and Cr. to LOCAL STORE. Ref:377392246712. AvlBal:Rs3388.98.,Groceries
Rs.493.52 Dr. from A/C XXXXXXXX and Cr. to TOPPR. Ref:499917952225. AvlBal:Rs8610.47.,Education
Rs.707.92 Dr. from A/C XXXXXXXX and Cr. to DINING. Ref:688648837395. AvlBal:Rs17511.45.,Food & Dining
Rs.2592.95 Dr. from A/C XXXXXXXX and Cr. to REFUND. Ref:424376786288. AvlBal:Rs37372.44.,Other
Rs.4437.34 Dr. from A/C XXXXXXXX and Cr. to RELIANCE FRESH. Ref:783098548184. AvlBal:Rs47141.66.,Groceries
Rs.4770.76 Dr. from A/C XXXXXXXX and Cr. to HERITAGE FRESH. Ref:858661563857. AvlBal:Rs9094.91.,Groceries
Rs.3987.44 Dr. from A/C XXXXXXXX and Cr. to BLOOD TEST. Ref:713954370530. AvlBal:Rs10406.41.,Health
Rs.1727.71 Dr. from A/C XXXXXXXX and Cr. to NAYARA ENERGY. Ref:501597613545. AvlBal:Rs45131.36.,Transport
Rs.4638.05 Dr. from A/C XXXXXXXX and Cr. to 1MG. Ref:363224247781. AvlBal:Rs48897.85.,Health
Rs.862.6 Dr. from A/C XXXXXXXX and Cr. to RAPIDO. Ref:222987913427. AvlBal:Rs20201.37.,Transport
Rs.521.43 Dr. from A/C XXXXXXXX and Cr. to EXAM FEES. Ref:227587158247. AvlBal:Rs12488.75.,Education
Rs.399.63 Dr. from A/C XXXXXXXX and Cr. to VOGO. Ref:268675536834. AvlBal:Rs12052.34.,Transport
Rs.3180.62 Dr. from A/C XXXXXXXX and Cr. to PIZZA HUT. Ref:854768834447. AvlBal:Rs38449.1.,Food & Dining
Rs.936.33 Dr. from A/C XXXXXXXX and Cr. to PVR CINEMAS. Ref:264622748719. AvlBal:Rs15409.04.,Entertainment
Rs.3574.13 Dr. from A/C XXXXXXXX and Cr. to HEALTHCARE. Ref:371714763129. AvlBal:Rs45113.04.,Health
Rs.1948.02 Dr. from A/C XXXXXXXX and Cr. to MOVIE TICKET. Ref:902113642177. AvlBal:Rs20528.19.,Entertainment
Rs.3068.96 Dr. from A/C XXXXXXXX and Cr. to CROMA. Ref:476764843542. AvlBal:Rs48589.27.,Shopping
Rs.52.26 Dr. from A/C XXXXXXXX and Cr. to ONLINE SHOPPING. Ref:766484711902. AvlBal:Rs23451.93.,Shopping
Rs.1182.43 Dr. from A/C XXXXXXXX and Cr. to UNACADEMY. Ref:513778078599. AvlBal:Rs28722.48.,Education
Rs.77.78 Dr. from A/C XXXXXXXX and Cr. to PAYTM MONEY. Ref:120376581635. AvlBal:Rs13281.64.,Investment
Rs.3036.43 Dr. from A/C XXXXXXXX and Cr. to ANGEL ONE. Ref:469786100451. AvlBal:Rs12677.6.,Investment
Rs.2486.85 Dr. from A/C XXXXXXXX and Cr. to SHELL. Ref:425038580512. AvlBal:Rs21441.4.,Transport
Rs.4405.68 Dr. from A/C XXXXXXXX and Cr. to MX PLAYER. Ref:260217016521. AvlBal:Rs790.51.,Entertainment
Rs.4121.05 Dr. from A/C XXXXXXXX and Cr. to BHARAT PETROLEUM. Ref:542608657299. AvlBal:Rs38925.27.,Transport
Rs.4691.41 Dr. from A/C XXXXXXXX and Cr. to VEDANTU. Ref:273648940537. AvlBal:Rs18917.43.,Education
Rs.3467.9 Dr. from A/C XXXXXXXX and Cr. to UPGRAD. Ref:957922510151. AvlBal:Rs33024.94.,Education
Rs.4862.36 Dr. from A/C XXXXXXXX and Cr. to FLIPKART. Ref:571857202738. AvlBal:Rs31949.01.,Shopping
Rs.2577.21 Dr. from A/C XXXXXXXX and Cr. to RELIANCE TRENDS. Ref:517903220630. AvlBal:Rs44887.36.,Shopping
Rs.1819.49 Dr. from A/C XXXXXXXX and Cr. to MX PLAYER. Ref:753307719890. AvlBal:Rs17196.09.,Entertainment
Rs.4833.25 Dr. from A/C XXXXXXXX and Cr. to REVERSAL. Ref:186825488480. AvlBal:Rs24246.85.,Other
Rs.727.46 Dr. from A/C XXXXXXXX and Cr. to UNKNOWN MERCHANT. Ref:780731216477. AvlBal:Rs15632.94.,Other
Rs.3347.89 Dr. from A/C XXXXXXXX and Cr. to AIRTEL. Ref:913979269726. AvlBal:Rs456.11.,Bills & Utilities
Rs.2986.32 Dr. from A/C XXXXXXXX and Cr. to PIZZA HUT. Ref:274749438316. AvlBal:Rs3298.49.,Food & Dining
Rs.1778.95 Dr. from A/C XXXXXXXX and Cr. to PHARMEASY. Ref:234296182160. AvlBal:Rs43761.97.,Health
Rs.304.99 Dr. from A/C XXXXXXXX and Cr. to COURSE FEE. Ref:256849764831. AvlBal:Rs21002.98.,Education
Rs.1164.86 Dr. from A/C XXXXXXXX and Cr. to IKEA. Ref:894320028951. AvlBal:Rs21332.09.,Shopping
Rs.549.76 Dr. from A/C XXXXXXXX and Cr. to REVERSAL. Ref:424172816128. AvlBal:Rs30524.85.,Other
Rs.1548.6 Dr. from A/C XXXXXXXX and Cr. to WESTSIDE. Ref:296769027851. AvlBal:Rs31404.01.,Shopping
Rs.1251.19 Dr. from A/C XXXXXXXX and Cr. to POS FOOD. Ref:249376031042. AvlBal:Rs39099.81.,Food & Dining
Rs.770.62 Dr. from A/C XXXXXXXX and Cr. to DMART. Ref:126904865754. AvlBal:Rs9660.2.,Groceries
Rs.4224.73 Dr. from A/C XXXXXXXX and Cr. to WESTSIDE. Ref:631915904129. AvlBal:Rs8386.83.,Shopping
Rs.671.57 Dr. from A/C XXXXXXXX and Cr. to LAB TEST. Ref:270403725635. AvlBal:Rs49774.41.,Health
Rs.4962.86 Dr. from A/C XXXXXXXX and Cr. to CROMA. Ref:863556325465. AvlBal:Rs42954.72.,Shopping
Rs.4914.54 Dr. from A/C XXXXXXXX and Cr. to FINANCIAL INVESTMENT. Ref:949383958596. AvlBal:Rs31426.34.,Investment
Rs.168.96 Dr. from A/C XXXXXXXX and Cr. to IPO APPLICATION. Ref:305278102473. AvlBal:Rs34940.95.,Investment
Rs.298.74 Dr. from A/C XXXXXXXX and Cr. to 1MG. Ref:662565014207. AvlBal:Rs7456.98.,Health
Rs.713.93 Dr. from A/C XXXXXXXX and Cr. to POS SHOP. Ref:357162559552. AvlBal:Rs20484.16.,Shopping
Rs.4725.44 Dr. from A/C XXXXXXXX and Cr. to STOCK BUY. Ref:399267143742. AvlBal:Rs17008.01.,Investment
Rs.1011.1 Dr. from A/C XXXXXXXX and Cr. to SPAR. Ref:845246697408. AvlBal:Rs45938.17.,Groceries
Rs.881.99 Dr. from A/C XXXXXXXX and Cr. to IPO APPLICATION. Ref:651829509635. AvlBal:Rs38312.66.,Investment
Rs.383.29 Dr. from A/C XXXXXXXX and Cr. to EXAM FEES. Ref:468130778764. AvlBal:Rs41437.6.,Education
Rs.2159.82 Dr. from A/C XXXXXXXX and Cr. to FRESHMENU. Ref:737531627722. AvlBal:Rs37673.82.,Food & Dining
Rs.3370.2 Dr. from A/C XXXXXXXX and Cr. to UBER. Ref:361022865870. AvlBal:Rs12717.87.,Transport
Rs.297.75 Dr. from A/C XXXXXXXX and Cr. to MCDONALDS. Ref:109697046442. AvlBal:Rs41319.56.,Food & Dining
Rs.2145.58 Dr. from A/C XXXXXXXX and Cr. to MANIPAL HOSPITALS. Ref:990909954391. AvlBal:Rs265.14.,Health
Rs.200.39 Dr. from A/C XXXXXXXX and Cr. to COURSE FEE. Ref:805164766081. AvlBal:Rs42011.26.,Education
Rs.2550.73 Dr. from A/C XXXXXXXX and Cr. to RETAIL SHOP. Ref:359450915825. AvlBal:Rs37411.84.,Shopping
Rs.450.03 Dr. from A/C XXXXXXXX and Cr. to ENTERTAINMENT. Ref:328274850024. AvlBal:Rs29687.6.,Entertainment
Rs.2297.32 Dr. from A/C XXXXXXXX and Cr. to OVEN STORY. Ref:322201800797. AvlBal:Rs3453.79.,Food & Dining
Rs.3167.02 Dr. from A/C XXXXXXXX and Cr. to DMART. Ref:758253549389. AvlBal:Rs47452.72.,Groceries
Rs.3180.34 Dr. from A/C XXXXXXXX and Cr. to LAB TEST. Ref:484983566722. AvlBal:Rs28263.67.,Health
Rs.2701.39 Dr. from A/C XXXXXXXX and Cr. to UNKNOWN MERCHANT. Ref:767583003459. AvlBal:Rs8867.87.,Other
Rs.1028.61 Dr. from A/C XXXXXXXX and Cr. to BYJUS. Ref:301269096735. AvlBal:Rs948.39.,Education
Rs.3073.42 Dr. from A/C XXXXXXXX and Cr. to PARKING CHARGES. Ref:277756459569. AvlBal:Rs14471.74.,Transport
Rs.1727.48 Dr. from A/C XXXXXXXX and Cr. to JIO. Ref:941656256168. AvlBal:Rs10439.73.,Bills & Utilities
Rs.2532.79 Dr. from A/C XXXXXXXX and Cr. to UPI CASHBACK. Ref:788973499170. AvlBal:Rs8320.36.,Other
Rs.3627.0 Dr. from A/C XXXXXXXX and Cr. to COIN BY ZERODHA. Ref:918947103840. AvlBal:Rs2264.46.,Investment
Rs.3040.61 Dr. from A/C XXXXXXXX and Cr. to REVERSAL. Ref:291147246859. AvlBal:Rs6422.53.,Other
Rs.1200.57 Dr. from A/C XXXXXXXX and Cr. to COIN BY ZERODHA. Ref:837744504625. AvlBal:Rs6233.98.,Investment
Rs.3924.82 Dr. from A/C XXXXXXXX and Cr. to YOUTUBE PREMIUM. Ref:986443360626. AvlBal:Rs38523.96.,Entertainment
Rs.4730.06 Dr. from A/C XXXXXXXX and Cr. to GREAT LEARNING. Ref:368560695798. AvlBal:Rs6283.54.,Education
Rs.1812.31 Dr. from A/C XXXXXXXX and Cr. to ZEE5. Ref:875432183625. AvlBal:Rs46990.18.,Entertainment
Rs.4340.56 Dr. from A/C XXXXXXXX and Cr. to BURGER KING. Ref:750371443956. AvlBal:Rs20331.26.,Food & Dining
Rs.3493.8 Dr. from A/C XXXXXXXX and Cr. to ZERODHA. Ref:457377461451. AvlBal:Rs38796.17.,Investment
Rs.2833.98 Dr. from A/C XXXXXXXX and Cr. to KSEB. Ref:280313390759. AvlBal:Rs13093.47.,Bills & Utilities
Rs.3120.12 Dr. from A/C XXXXXXXX and Cr. to ZUDIO. Ref:661466886328. AvlBal:Rs31929.77.,Shopping
Rs.1341.29 Dr. from A/C XXXXXXXX and Cr. to PPF DEPOSIT. Ref:213814575621. AvlBal:Rs41594.07.,Investment
Rs.688.74 Dr. from A/C XXXXXXXX and Cr. to STAR BAZAAR. Ref:870787694765. AvlBal:Rs22668.36.,Groceries
Rs.3488.8 Dr. from A/C XXXXXXXX and Cr. to SUBSCRIPTION. Ref:396615367597. AvlBal:Rs22139.91.,Entertainment
Rs.3407.51 Dr. from A/C XXXXXXXX and Cr. to STREAMING. Ref:577952482599. AvlBal:Rs28028.16.,Entertainment
Rs.4845.42 Dr. from A/C XXXXXXXX and Cr. to SWIGGY INSTAMART. Ref:418658531064. AvlBal:Rs4851.54.,Food & Dining
Rs.3062.62 Dr. from A/C XXXXXXXX and Cr. to APOLLO HOSPITALS. Ref:671259007818. AvlBal:Rs21261.09.,Health
Rs.3487.23 Dr. from A/C XXXXXXXX and Cr. to PARKING CHARGES. Ref:429368059367. AvlBal:Rs33612.56.,Transport
Rs.4848.84 Dr. from A/C XXXXXXXX and Cr. to MERCHANT STORE. Ref:560844974593. AvlBal:Rs13858.71.,Shopping
Rs.2487.39 Dr. from A/C XXXXXXXX and Cr. to PVR CINEMAS. Ref:979125562708. AvlBal:Rs10412.87.,Entertainment
Rs.561.89 Dr. from A/C XXXXXXXX and Cr. to REVERSAL. Ref:942185816193. AvlBal:Rs21466.38.,Other
Rs.3934.18 Dr. from A/C XXXXXXXX and Cr. to HOTEL. Ref:900458198632. AvlBal:Rs34114.01.,Food & Dining
Rs.374.03 Dr. from A/C XXXXXXXX and Cr. to HALDIRAMS. Ref:371944412594. AvlBal:Rs2123.22.,Food & Dining
Rs.2244.44 Dr. from A/C XXXXXXXX and Cr. to LOCAL KIRANA STORE. Ref:606342367112. AvlBal:Rs31798.37.,Groceries
Rs.550.88 Dr. from A/C XXXXXXXX and Cr. to ONLINE SHOPPING. Ref:282668456650. AvlBal:Rs36733.14.,Shopping
Rs.3131.1 Dr. from A/C XXXXXXXX and Cr. to KFC. Ref:142088859130. AvlBal:Rs17772.01.,Food & Dining
Rs.4514.07 Dr. from A/C XXXXXXXX and Cr. to EDUCATION PAYMENT. Ref:639952521565. AvlBal:Rs9208.57.,Education
Rs.2826.68 Dr. from A/C XXXXXXXX and Cr. to CAFE COFFEE DAY. Ref:143958911467. AvlBal:Rs17977.11.,Food & Dining
Rs.1922.29 Dr. from A/C XXXXXXXX and Cr. to MEDICAL STORE. Ref:271346270519. AvlBal:Rs45944.68.,Health
Rs.4950.05 Dr. from A/C XXXXXXXX and Cr. to NHAI FASTAG. Ref:493663983041. AvlBal:Rs26705.34.,Transport
Rs.654.5 Dr. from A/C XXXXXXXX and Cr. to ZERODHA. Ref:933556635188. AvlBal:Rs34417.53.,Investment
Rs.199.38 Dr. from A/C XXXXXXXX and Cr. to NPS CONTRIBUTION. Ref:611893929141. AvlBal:Rs18344.27.,Investment
Rs.4545.52 Dr. from A/C XXXXXXXX and Cr. to AJIO. Ref:404165715976. AvlBal:Rs29845.05.,Shopping
Rs.3555.13 Dr. from A/C XXXXXXXX and Cr. to SUN DIRECT. Ref:271060224402. AvlBal:Rs44467.25.,Bills & Utilities
Rs.1633.0 Dr. from A/C XXXXXXXX and Cr. to MISC. Ref:800131159396. AvlBal:Rs4111.34.,Other
Rs.2063.53 Dr. from A/C XXXXXXXX and Cr. to TATA PLAY. Ref:723652261496. AvlBal:Rs4565.51.,Bills & Utilities
Rs.1469.11 Dr. from A/C XXXXXXXX and Cr. to LOCAL STORE. Ref:660901850911. AvlBal:Rs21183.62.,Groceries
Rs.3985.23 Dr. from A/C XXXXXXXX and Cr. to POS FOOD. Ref:189382930164. AvlBal:Rs2914.87.,Food & Dining
Rs.4329.8 Dr. from A/C XXXXXXXX and Cr. to SCALER. Ref:464781578316. AvlBal:Rs2480.32.,Education
Rs.1119.51 Dr. from A/C XXXXXXXX and Cr. to POS SHOP. Ref:250835567993. AvlBal:Rs12634.22.,Shopping
Rs.4538.71 Dr. from A/C XXXXXXXX and Cr. to DINING. Ref:702755520282. AvlBal:Rs44682.24.,Food & Dining
Rs.3332.8 Dr. from A/C XXXXXXXX and Cr. to POS TRANSPORT. Ref:198930357585. AvlBal:Rs46397.68.,Transport
Rs.345.86 Dr. from A/C XXXXXXXX and Cr. to MEDPLUS. Ref:606938375582. AvlBal:Rs1987.65.,Health
Rs.3542.61 Dr. from A/C XXXXXXXX and Cr. to TRAVEL. Ref:390830711319. AvlBal:Rs37898.61.,Transport
Rs.3689.95 Dr. from A/C XXXXXXXX and Cr. to ELECTRICITY RECHARGE. Ref:356159569732. AvlBal:Rs19721.62.,Bills & Utilities
Rs.1890.86 Dr. from A/C XXXXXXXX and Cr. to SWIGGY. Ref:938808403198. AvlBal:Rs37498.69.,Food & Dining
Rs.3412.21 Dr. from A/C XXXXXXXX and Cr. to TATA CLIQ. Ref:279491767454. AvlBal:Rs14914.73.,Shopping
Rs.718.5 Dr. from A/C XXXXXXXX and Cr. to UDEMY. Ref:132624479656. AvlBal:Rs43913.02.,Education
